sentence,word,word2,sent_id,item_id,list,rating_mean,rating_sd,cloze_p_smoothed,cloze_s,competition,entropy
He staggered into,the,THE,66,355,5,4.385964912280702,0.7962946772599836,0.6170212765957447,0.4828517717235845,0.574468085106383,1.6820159594110304
Ken just hoped he wasnt taking,his,HIS,136,931,5,3.508771929824561,0.9842111964400706,0.0196078431372549,3.9318256327243257,-0.16666666666666669,2.7767909688790655
From the moment,we,WE,180,1400,5,3.9649122807017543,0.925143083155669,0.18478260869565216,1.6885752329928243,-0.010869565217391325,2.2985332214311103
He was built with muscle,and,AND,158,1158,5,3.6666666666666665,1.0408329997330665,0.44761904761904764,0.8038127484474648,0.4,2.4643092879769672
I know Richard drinks a little too,much,MUCH,203,1691,5,4.649122807017544,0.7438132462946653,0.8352941176470589,0.179971379449001,0.7764705882352941,0.7221496297069816
Despite,what,WHAT,130,866,5,3.9473684210526314,1.025061890667704,0.05,2.995732273553991,-0.15000000000000002,2.707356472799223
Tommy came out of the,staff,STAFF,167,1257,5,2.1403508771929824,1.259798687024865,0.009259259259259259,4.68213122712422,-0.14814814814814814,3.083122582476814
While they sat drinking,their,THEIR,146,1029,5,3.9298245614035086,1.0833092343569808,0.05555555555555555,2.8903717578961645,-0.07407407407407407,3.1852389158354315
He drove his truck home,and,AND,132,890,5,3.9298245614035086,0.9422550671282283,0.1391304347826087,1.9723434061234688,0.043478260869565216,3.36708159428566
It is not the most fragrant of places,but,BUT,164,1227,5,3.6842105263157894,0.9665456669582609,0.15384615384615385,1.8718021769015913,-0.06730769230769229,2.8350911613604843
You know better than to talk to your mother,like,LIKE,147,1044,5,4.543859649122807,0.8878178593486651,0.4948453608247423,0.7035099675954918,0.3711340206185567,2.034631846494227
Alan told Jason he would,just,JUST,169,1279,5,3.0,0.9819805060619657,0.008547008547008548,4.762173934797756,-0.09401709401709402,3.4874079744475943
Ill give him more than,a,A,39,188,5,3.9298245614035086,1.0833092343569808,0.09278350515463918,2.3774864011671633,-0.17525773195876287,2.458811831887702
He sat down and began to eat,breakfast.,BREAKFAST,64,345,5,3.824561403508772,0.868553950490285,0.008771929824561403,4.736198448394496,-0.18421052631578946,3.2523791605927346
The prison guard walked,along,ALONG,56,289,5,3.754385964912281,0.9118407942646639,0.06542056074766354,2.7269186854065928,-0.05607476635514019,3.141140389209675
I shall have a victory,and,AND,160,1180,5,2.9473684210526314,1.1247389003608625,0.02727272727272727,3.6018680771243066,-0.15454545454545454,3.1534185544137783
Despite what Frank had told her Ellen thanked,the,THE,130,873,5,3.1403508771929824,1.042637392303563,0.03296703296703297,3.41224721784874,-0.6043956043956044,1.5162582125172517
He was already up and dressed and invited us in for a,cup,CUP,202,1682,5,3.8421052631578947,0.9597148699373932,0.18556701030927836,1.684339220607218,-0.061855670103092786,2.4371753073990168
He,put,PUT,38,178,5,3.263157894736842,1.3299612748050986,0.007936507936507936,4.836281906951478,-0.047619047619047616,3.772140403310017
Anne,lost,LOST,1,1,5,2.789473684210526,1.16092392554476,0.015384615384615385,4.174387269895637,-0.06153846153846154,3.8470080425252147
The police officer got,out,OUT,198,1621,5,3.6666666666666665,1.07459848537112,0.11475409836065574,2.164963715117998,0.05737704918032787,3.6106259231611193
Underneath the,table,TABLE,109,681,5,3.754385964912281,1.056961645377683,0.15178571428571427,1.8852855272388784,0.05357142857142856,3.274555374894434
He put his hands in his pockets and leaned against,the,THE,157,1152,5,4.56140350877193,0.7563432672038614,0.7111111111111111,0.34092658697059314,0.6666666666666667,1.2747122301322462
Let,us,US,166,1242,5,3.754385964912281,1.090227724481482,0.17582417582417584,1.7382707842770686,-0.0879120879120879,2.147791873722569
You know that I will do whatever,you,YOU,148,1052,5,3.7719298245614037,1.0525062582041482,0.22340425531914893,1.4987723445465808,-0.09574468085106386,2.0881146807689333
Tony,stopped,STOPPED,49,244,5,2.8771929824561404,1.2111118775529677,0.014285714285714285,4.2484952420493585,-0.028571428571428574,4.0885576569433
Brian sat down at an empty table and began to,eat,EAT,191,1539,5,3.7719298245614037,1.085908833644643,0.16981132075471697,1.7730673362159024,0.009433962264150941,2.941580293052361
Brian sat down at an,empty,EMPTY,191,1534,5,3.543859649122807,1.0012523486435176,0.1694915254237288,1.7749523509116738,0.10169491525423728,3.424143138693517
Bruce is looking for someone to take the spare room in his,flat.,FLAT,179,1397,5,4.0701754385964914,0.9794249246151506,0.12643678160919541,2.068012845856213,-0.42528735632183906,1.465439754483373
In the morning,at,AT,162,1200,5,2.6842105263157894,1.1045020651995519,0.010416666666666666,4.564348191467836,-0.16666666666666669,2.6274060200757963
Finally Maria sat down with a cup of tea,and,AND,152,1096,5,4.12280701754386,0.9271726499455307,0.5463917525773195,0.6044190649512611,0.48453608247422675,1.9543345218440076
He had,another,ANOTHER,156,1133,5,3.473684210526316,1.1197139806648129,0.015267175572519083,4.182050142641206,-0.03816793893129771,3.8768164486759615
From the moment we leave,this,THIS,180,1402,5,3.491228070175439,0.9842111964400705,0.07,2.659260036932778,-0.19,2.6607955055771684
Despite what Frank had,told,TOLD,130,869,5,3.6140350877192984,0.9956043743251827,0.07692307692307693,2.5649493574615367,-0.37362637362637363,1.872858131444803
He smiled when,she,SHE,92,546,5,3.754385964912281,0.9870718195462557,0.4175824175824176,0.8732733467904642,0.1318681318681319,1.768760072905259
Thomas stepped back,and,AND,47,234,5,4.017543859649122,0.896246698941429,0.18691588785046728,1.6770965609079151,0.09345794392523364,3.0698560636144263
From the,moment,MOMENT,180,1399,5,4.0701754385964914,0.9422550671282283,0.09174311926605505,2.388762789235098,-0.06422018348623854,3.0946131434817263
All last week there was a,white,WHITE,151,1082,5,2.1052631578947367,1.2773327473170102,0.03278688524590164,3.417726683613366,-0.0819672131147541,3.6212904296916544
Hes got the ability to work but he just gets bored too,easy.,EASY,184,1457,5,3.4035087719298245,1.399740398415861,0.021505376344086023,3.8394523125933104,-0.44086021505376344,1.892957354236109
I shall,have,HAVE,160,1177,5,3.719298245614035,0.9956043743251827,0.009009009009009009,4.709530201312334,-0.16216216216216217,3.152554306854304
He,rose,ROSE,194,1566,5,2.491228070175439,1.24100775607027,0.015748031496062992,4.151039905898646,-0.07086614173228346,3.757815511348524
He smiled,again,AGAIN,183,1435,5,2.912280701754386,1.1225083797712343,0.035398230088495575,3.34109345759245,-0.18584070796460178,3.184953460264921
James was only in the cell for an hour but,it,IT,205,1722,5,3.6491228070175437,1.1098781797723736,0.20388349514563106,1.5902065505062128,-0.11650485436893207,2.514450984626156
It is not the most fragrant of,places,PLACES,164,1226,5,3.175438596491228,1.310981189490526,0.11224489795918367,2.187072205872201,-0.21428571428571425,2.428697057109387
It,is,IS,95,568,5,4.385964912280702,0.9210705333025782,0.06837606837606838,2.68273239311792,-0.1623931623931624,3.285972163346205
Whether Peter,heard,HEARD,110,689,5,3.0701754385964914,1.1316809419557992,0.02830188679245283,3.5648268054439574,-0.14150943396226415,3.0378277831800076
Underneath the table her,hand,HAND,109,683,5,3.280701754385965,1.0308523859428225,0.02,3.912023005428146,-0.19,2.708250275748357
Henry washed his hands and sat on the,seat,SEAT,197,1612,5,3.3684210526315788,1.1121340320587074,0.019801980198019802,3.921973336281314,-0.20792079207920794,2.724138577384025
She wound up talking,to,TO,142,989,5,4.315789473684211,0.8895804536176851,0.31683168316831684,1.149384614041533,0.21782178217821782,2.628614832107328
Tell me what really happened to the,truck.,TRUCK,78,443,5,2.56140350877193,1.2394921750984658,0.00819672131147541,4.804021044733257,-0.11475409836065574,3.583150042885202
He sat,his,HIS,195,1580,5,2.526315789473684,1.2692132427764447,0.009708737864077669,4.634728988229636,-0.3592233009708738,2.6071352022845673
They stared at,the,THE,175,1343,5,4.315789473684211,0.984847608531429,0.32653061224489793,1.1192315758708453,0.22448979591836732,2.4488986888075277
He is after,glory,GLORY,88,514,5,2.526315789473684,1.2262786789699316,0.009523809523809525,4.653960350157523,-0.1523809523809524,2.9704317755637883
His dark hair was just visible,under,UNDER,113,718,6,3.8596491228070176,1.0928108660570826,0.4117647058823529,0.8873031950009028,0.3431372549019608,2.41293021673409
He called out but she did,not,NOT,63,337,6,4.43859649122807,0.7563432672038614,0.7303370786516854,0.3142490998365027,0.6292134831460674,1.081366202139661
Bruce is looking,for,FOR,179,1388,6,4.350877192982456,0.855470381681819,0.18421052631578946,1.6916760106710724,0.07017543859649122,3.1782303938227927
The,shout,SHOUT,193,1554,6,1.8596491228070176,1.0763462747917818,0.008130081300813009,4.812184355372417,-0.12195121951219513,3.5271688493412117
He,probably,PROBABLY,37,172,6,3.245614035087719,1.326659361952661,0.0078125,4.852030263919617,-0.0859375,3.701528459043175
He sat down and,began,BEGAN,64,342,6,3.5789473684210527,1.2092998036209193,0.016,4.135166556742355,-0.072,3.653975343029263
"Why dont you tell me what happened on Saturday,",step,STEP,177,1371,6,1.5964912280701755,0.9974905857559153,0.02608695652173913,3.64631983969514,-0.06956521739130435,3.365625533635042
Follow me closely,and,AND,62,327,6,4.228070175438597,0.8455248551649764,0.3644859813084112,1.0092671883322597,0.29906542056074764,2.6668707795543938
The gathered villagers took a step,"back,","BACK,",144,1011,6,4.280701754385965,0.8609460320922785,0.2708333333333333,1.3062516534463542,0.08333333333333331,2.280229752313227
Alan forgot to shave,again,AGAIN,35,163,6,3.456140350877193,1.2545655969668275,0.08602150537634409,2.45315795147342,-0.4731182795698924,1.6768933214024928
"I am trying, old man, but I would",rather,RATHER,159,1172,6,3.9649122807017543,0.9813422346223738,0.17592592592592593,1.7376922479577792,0.009259259259259273,2.9010133085514767
I flung out my hands and they said,I,I,186,1477,6,3.1228070175438596,1.3896322154568772,0.009174311926605505,4.6913478822291435,-0.1834862385321101,3.0314474821113886
He knocked on,the,THE,181,1412,6,4.649122807017544,0.6941394484790768,0.797752808988764,0.2259564926908245,0.7528089887640449,0.9108525788780192
Tommy came out of the staff room toilet looking a little,pale.,PALE,167,1263,6,4.035087719298246,0.9813422346223739,0.12931034482758622,2.0455399900041544,0.02586206896551725,3.34005630554324
"The van is your lead,",follow,FOLLOW,57,296,6,3.3333333333333335,1.4057704208690962,0.22321428571428573,1.4996230464268936,0.16071428571428573,3.1220268835012273
Emma put her mug of tea down,on,ON,178,1380,6,4.192982456140351,1.059625885652035,0.39215686274509803,0.9360933591703348,0.24509803921568626,2.3563088141173796
It had been two weeks since Philip had,been,BEEN,163,1216,6,3.9649122807017543,0.9993732371681362,0.08849557522123894,2.424802725718295,-0.13274336283185842,3.1088522059049906
Jake,smiled,SMILED,117,749,6,3.456140350877193,1.4150993836703345,0.008264462809917356,4.795790545596741,-0.09090909090909091,3.5216777795496026
It is not the most,fragrant,FRAGRANT,164,1224,6,2.8947368421052633,1.3186060080673372,0.0078125,4.852030263919617,-0.046875,3.7744901951262975
He sat his son up on,the,THE,195,1584,6,4.368421052631579,0.9379228369755696,0.6292134831460674,0.46328467899699066,0.4382022471910112,1.253012624955876
All last week,there,THERE,151,1079,6,3.754385964912281,1.090227724481482,0.04,3.2188758248682006,-0.28,2.4115250551144745
He,staggered,STAGGERED,66,353,6,2.912280701754386,1.4914123430300408,0.00819672131147541,4.804021044733257,-0.0819672131147541,3.5654110603012015
I cannot,tell,TELL,6,22,6,3.8947368421052633,1.1446180043751932,0.034482758620689655,3.3672958299864737,-0.06034482758620689,3.413021487417283
She turned and saw him standing,in,IN,107,669,6,3.754385964912281,1.1064857780117898,0.04,3.2188758248682006,-0.42000000000000004,2.221726161133327
Phil let,him,HIM,120,776,6,3.6666666666666665,1.091089451179962,0.0673076923076923,2.6984807500860595,-0.038461538461538464,2.8959788971815197
Follow me closely and watch for their,leader.,LEADER,62,331,6,2.8421052631578947,1.2647624520637764,0.008264462809917356,4.795790545596741,-0.08264462809917356,3.564961628313459
Men could,be,BE,122,794,6,3.9649122807017543,0.8856981161107919,0.09166666666666666,2.3895964699836756,-0.008333333333333345,3.4720047441475783
I know Richard drinks a little too much and has a,bit,BIT,203,1695,6,3.3859649122807016,1.235695090177882,0.029411764705882353,3.526360524616161,-0.3431372549019608,2.443297808433381
They say he can breathe fire and kill a,man,MAN,200,1652,6,3.456140350877193,1.282717197406078,0.18691588785046728,1.6770965609079151,-0.06542056074766353,2.758088054632402
I mostly just pick a dry white and drink it,to,TO,187,1491,6,2.3157894736842106,1.0882143751650175,0.01904761904761905,3.9608131695975777,-0.10476190476190476,2.947556474774723
She just kept telling herself he had,to,TO,141,982,6,4.2105263157894735,0.8180299091908725,0.058823529411764705,2.833213344056216,-0.016806722689075626,3.515202755671114
He put the fork on the,table.,TABLE,38,183,6,4.43859649122807,0.7795956795409382,0.5168539325842697,0.6599949732430448,0.202247191011236,1.3212669340750263
He put his hands in,his,HIS,157,1147,6,4.0701754385964914,0.923109054128783,0.5154639175257731,0.6626879730752369,0.3608247422680412,1.8767888142573714
Walter closed the,door,DOOR,70,383,6,4.543859649122807,0.733635162310563,0.7096774193548387,0.34294475112683037,0.6666666666666667,1.3095412239146382
It had been two weeks since Philip had been sent to,prison.,PRISON,163,1219,6,3.7017543859649122,1.2812509551313758,0.23529411764705882,1.4469189829363254,0.06862745098039216,2.653097036620605
Christopher groaned and lay his hands across,his,HIS,102,630,6,4.2631578947368425,0.8768106936398546,0.5795454545454546,0.5455111817538806,0.36363636363636365,1.2891811308883692
Follow me closely and watch,for,FOR,62,329,6,4.035087719298246,0.9813422346223738,0.14,1.9661128563728325,-0.01999999999999999,2.6395862150775944
Ill give him more,than,THAN,39,187,6,4.035087719298246,1.0344928412495136,0.09615384615384616,2.341805806147327,-0.22115384615384615,2.6167379534844484
Brian sat down at,an,AN,191,1533,6,2.210526315789474,1.1912904483503706,0.010752688172043012,4.532599493153255,-0.6559139784946236,1.4419833199816172
Finally,Maria,MARIA,152,1088,6,2.508771929824561,1.4407687310393893,0.009708737864077669,4.634728988229636,-0.13592233009708737,2.7962886888619685
The,prison,PRISON,56,286,6,2.508771929824561,1.377404482267073,0.0078125,4.852030263919617,-0.109375,3.7074086263662376
I cant see any amount of talk,getting,GETTING,185,1464,6,3.2280701754385963,1.1652336347526608,0.008771929824561403,4.736198448394496,-0.09649122807017543,3.3084003044966335
Let,us,US,69,374,6,4.175438596491228,0.965897196125814,0.15625,1.856297990365626,-0.10416666666666669,2.2684138522817694
Walter,closed,CLOSED,70,381,6,2.8771929824561404,1.3767219793848369,0.00819672131147541,4.804021044733257,-0.09016393442622951,3.568501660408537
The police officer got out of,the,THE,198,1623,6,4.456140350877193,0.7088767633828609,0.4891304347826087,0.7151260872787205,0.31521739130434784,1.7563608465140421
Let me through and youll hear,nothing,NOTHING,121,789,6,2.3859649122807016,1.13001874138871,0.02857142857142857,3.5553480614894135,-0.13333333333333333,2.8686866582656285
"I am trying, old man, but I would rather kill",the,THE,159,1174,6,3.2982456140350878,0.9993732371681362,0.042105263157894736,3.16758253048065,-0.34736842105263155,2.113184193284521
